[locus_tag=WB44_00045],[protein_id=AKN59780.1],[gene=None],[protein=glycerol-3-phosphate dehydrogenase]
[locus_tag=WB44_00050],[protein_id=AKN59781.1],[gene=None],[protein=glycerol kinase]
[locus_tag=WB44_00060],[protein_id=AKN62018.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00085],[protein_id=AKN59784.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00090],[protein_id=AKN59785.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00095],[protein_id=AKN59786.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00100],[protein_id=AKN59787.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00105],[protein_id=AKN59788.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00115],[protein_id=AKN59790.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00155],[protein_id=AKN59795.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00225],[protein_id=AKN59805.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00230],[protein_id=AKN59806.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00235],[protein_id=AKN59807.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00240],[protein_id=AKN59808.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00245],[protein_id=AKN59809.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00250],[protein_id=AKN59810.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00255],[protein_id=AKN59811.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00260],[protein_id=AKN59812.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00265],[protein_id=AKN59813.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00270],[protein_id=AKN59814.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00275],[protein_id=AKN59815.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00280],[protein_id=AKN59816.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00285],[protein_id=AKN59817.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00290],[protein_id=AKN59818.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00315],[protein_id=AKN59821.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00320],[protein_id=AKN59822.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00325],[protein_id=AKN59823.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00330],[protein_id=AKN59824.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00335],[protein_id=AKN59825.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00340],[protein_id=AKN59826.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00350],[protein_id=AKN59828.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00370],[protein_id=AKN59832.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00380],[protein_id=AKN59834.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00385],[protein_id=AKN59835.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00395],[protein_id=AKN59837.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00400],[protein_id=AKN59838.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00420],[protein_id=AKN59842.1],[gene=None],[protein=cation transporter]
[locus_tag=WB44_00425],[protein_id=AKN62028.1],[gene=None],[protein=ABC transporter substrate-binding protein]
[locus_tag=WB44_00430],[protein_id=AKN59843.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00440],[protein_id=AKN59845.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00450],[protein_id=AKN59847.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00455],[protein_id=AKN59848.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00465],[protein_id=AKN59850.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00480],[protein_id=AKN59853.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00485],[protein_id=AKN59854.1],[gene=None],[protein=ligand-binding protein SH3]
[locus_tag=WB44_00570],[protein_id=AKN59868.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00575],[protein_id=AKN59869.1],[gene=None],[protein=pilus assembly protein]
[locus_tag=WB44_00585],[protein_id=AKN59871.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00590],[protein_id=AKN59872.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00615],[protein_id=AKN62032.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00625],[protein_id=AKN62033.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00630],[protein_id=AKN59877.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00665],[protein_id=AKN59884.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00680],[protein_id=AKN62034.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00695],[protein_id=AKN59889.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00700],[protein_id=AKN59890.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00705],[protein_id=AKN59891.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00710],[protein_id=AKN59892.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00715],[protein_id=AKN59893.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00725],[protein_id=AKN59894.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00730],[protein_id=AKN59895.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00735],[protein_id=AKN59896.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00810],[protein_id=AKN62036.1],[gene=None],[protein=L-alanine-DL-glutamate epimerase]
[locus_tag=WB44_00815],[protein_id=AKN59910.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00910],[protein_id=AKN59922.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00935],[protein_id=AKN59925.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00940],[protein_id=AKN59926.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00950],[protein_id=AKN59928.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00955],[protein_id=AKN59929.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_00960],[protein_id=AKN59930.1],[gene=None],[protein=histone deacetylase]
[locus_tag=WB44_00995],[protein_id=AKN59936.1],[gene=None],[protein=major facilitator transporter]
[locus_tag=WB44_01010],[protein_id=AKN62044.1],[gene=None],[protein=alpha-acetolactate decarboxylase]
[locus_tag=WB44_01020],[protein_id=AKN62045.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01030],[protein_id=AKN59940.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01035],[protein_id=AKN59941.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01040],[protein_id=AKN59942.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01095],[protein_id=AKN59950.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01100],[protein_id=AKN62049.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01105],[protein_id=AKN59951.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01110],[protein_id=AKN59952.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01115],[protein_id=AKN59953.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01150],[protein_id=AKN59960.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01155],[protein_id=AKN59961.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01160],[protein_id=AKN59962.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01165],[protein_id=AKN59963.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01170],[protein_id=AKN59964.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01175],[protein_id=AKN59965.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01180],[protein_id=AKN59966.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01190],[protein_id=AKN59967.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01195],[protein_id=AKN59968.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01200],[protein_id=AKN59969.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01205],[protein_id=AKN59970.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01210],[protein_id=AKN59971.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01215],[protein_id=AKN59972.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01225],[protein_id=AKN59974.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01230],[protein_id=AKN59975.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01235],[protein_id=AKN59976.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01240],[protein_id=AKN59977.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01245],[protein_id=AKN59978.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01250],[protein_id=AKN59979.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01255],[protein_id=AKN59980.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01260],[protein_id=AKN59981.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01265],[protein_id=AKN59982.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01280],[protein_id=AKN59983.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01285],[protein_id=AKN59984.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01290],[protein_id=AKN62050.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01295],[protein_id=AKN59985.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01300],[protein_id=AKN59986.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01305],[protein_id=AKN59987.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01310],[protein_id=AKN59988.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01330],[protein_id=AKN59990.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01335],[protein_id=AKN59991.1],[gene=None],[protein=integrase]
[locus_tag=WB44_01340],[protein_id=AKN59992.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01345],[protein_id=AKN59993.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01350],[protein_id=AKN59994.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01355],[protein_id=AKN59995.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01360],[protein_id=AKN59996.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01365],[protein_id=AKN59997.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01370],[protein_id=AKN59998.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01375],[protein_id=AKN59999.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01380],[protein_id=AKN60000.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01385],[protein_id=AKN60001.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01390],[protein_id=AKN62051.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01405],[protein_id=AKN60003.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01410],[protein_id=AKN60004.1],[gene=None],[protein=oxidoreductase]
[locus_tag=WB44_01440],[protein_id=AKN60008.1],[gene=None],[protein=lipid kinase]
[locus_tag=WB44_01445],[protein_id=AKN60009.1],[gene=None],[protein=metallophosphoesterase]
[locus_tag=WB44_01455],[protein_id=AKN62056.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01460],[protein_id=AKN60010.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01465],[protein_id=AKN60011.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01470],[protein_id=AKN60012.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01475],[protein_id=AKN60013.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01485],[protein_id=AKN60015.1],[gene=None],[protein=MFS transporter]
[locus_tag=WB44_01495],[protein_id=AKN60017.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01500],[protein_id=AKN60018.1],[gene=None],"[protein=1,4-beta-glucanase]"
[locus_tag=WB44_01525],[protein_id=AKN60020.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01550],[protein_id=AKN60025.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01565],[protein_id=AKN60027.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01570],[protein_id=AKN60028.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01575],[protein_id=AKN60029.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01580],[protein_id=AKN60030.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01585],[protein_id=AKN62059.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01590],[protein_id=AKN60031.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01595],[protein_id=AKN60032.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01600],[protein_id=AKN60033.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01605],[protein_id=AKN60034.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01610],[protein_id=AKN60035.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01615],[protein_id=AKN60036.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01620],[protein_id=AKN60037.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01640],[protein_id=AKN60039.1],[gene=None],[protein=lipoprotein]
[locus_tag=WB44_01650],[protein_id=AKN60040.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01655],[protein_id=AKN60041.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01660],[protein_id=AKN60042.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01665],[protein_id=AKN60043.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01670],[protein_id=AKN60044.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01680],[protein_id=AKN60045.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01705],[protein_id=AKN60047.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01710],[protein_id=AKN60048.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01715],[protein_id=AKN62060.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01725],[protein_id=AKN60049.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01730],[protein_id=AKN60050.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01735],[protein_id=AKN60051.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01740],[protein_id=AKN60052.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01745],[protein_id=AKN60053.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01750],[protein_id=AKN60054.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01755],[protein_id=AKN62061.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01760],[protein_id=AKN60055.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01765],[protein_id=AKN60056.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01770],[protein_id=AKN60057.1],[gene=None],[protein=plasmid partitioning protein ParA]
[locus_tag=WB44_01775],[protein_id=AKN60058.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01790],[protein_id=AKN60061.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01795],[protein_id=AKN60062.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01800],[protein_id=AKN60063.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01815],[protein_id=AKN60065.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01830],[protein_id=AKN60068.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01835],[protein_id=AKN60069.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01845],[protein_id=AKN62062.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01850],[protein_id=AKN60071.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01855],[protein_id=AKN62063.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01860],[protein_id=AKN60072.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01870],[protein_id=AKN62065.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01880],[protein_id=AKN60074.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01890],[protein_id=AKN60076.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01905],[protein_id=AKN60079.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01920],[protein_id=AKN60081.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01925],[protein_id=AKN60082.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01970],[protein_id=AKN60088.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01990],[protein_id=AKN60092.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_01995],[protein_id=AKN60093.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02145],[protein_id=AKN62076.1],[gene=None],[protein=1-deoxy-D-xylulose 5-phosphate reductoisomerase]
[locus_tag=WB44_02175],[protein_id=AKN60122.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02180],[protein_id=AKN60123.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02190],[protein_id=AKN62078.1],[gene=None],[protein=MFS transporter]
[locus_tag=WB44_02235],[protein_id=AKN60130.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02240],[protein_id=AKN60131.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02245],[protein_id=AKN60132.1],[gene=None],[protein=carbonic anhydrase]
[locus_tag=WB44_02250],[protein_id=AKN60133.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02260],[protein_id=AKN60134.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02265],[protein_id=AKN60135.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02270],[protein_id=AKN62082.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02280],[protein_id=AKN60137.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02285],[protein_id=AKN60138.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02290],[protein_id=AKN60139.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02390],[protein_id=AKN60156.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02395],[protein_id=AKN60157.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02400],[protein_id=AKN62086.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02405],[protein_id=AKN60158.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02465],[protein_id=AKN60168.1],[gene=None],[protein=acylphosphatase]
[locus_tag=WB44_02505],[protein_id=AKN60174.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02535],[protein_id=AKN60178.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02570],[protein_id=AKN60183.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02635],[protein_id=AKN62095.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02680],[protein_id=AKN60203.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02685],[protein_id=AKN60204.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02755],[protein_id=AKN60218.1],[gene=None],[protein=transporter]
[locus_tag=WB44_02760],[protein_id=AKN60219.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02765],[protein_id=AKN60220.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02770],[protein_id=AKN60221.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02775],[protein_id=AKN60222.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02780],[protein_id=AKN60223.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02785],[protein_id=AKN60224.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02790],[protein_id=AKN60225.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02795],[protein_id=AKN60226.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02800],[protein_id=AKN60227.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02805],[protein_id=AKN60228.1],[gene=None],[protein=dimethylallyltransferase]
[locus_tag=WB44_02815],[protein_id=AKN60229.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02825],[protein_id=AKN60231.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02830],[protein_id=AKN60232.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02835],[protein_id=AKN62096.1],[gene=None],[protein=isochorismatase]
[locus_tag=WB44_02850],[protein_id=AKN60234.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02855],[protein_id=AKN62097.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02860],[protein_id=AKN60235.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02870],[protein_id=AKN60236.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02880],[protein_id=AKN60238.1],[gene=None],[protein=acyltransferase]
[locus_tag=WB44_02885],[protein_id=AKN60239.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02895],[protein_id=AKN60240.1],[gene=None],[protein=diguanylate cyclase]
[locus_tag=WB44_02920],[protein_id=AKN60244.1],[gene=None],[protein=photosystem II protein]
[locus_tag=WB44_02930],[protein_id=AKN60246.1],[gene=None],[protein=cytochrome C551]
[locus_tag=WB44_02940],[protein_id=AKN60248.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02945],[protein_id=AKN60249.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02950],[protein_id=AKN60250.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02955],[protein_id=AKN60251.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02990],[protein_id=AKN60256.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_02995],[protein_id=AKN60257.1],[gene=None],[protein=hypothetical protein]
[locus_tag=WB44_03000],[protein_id=AKN62101.1],[gene=None],[protein=phosphoribosyltransferase]
